"id","sentiment","review"
919,7,"Geggju&#240; nostalg&#237;a &#8211; &#254;essar helstu pers&#243;nur og &#254;essir helstu frasar &#250;r t&#246;lvuleiknum. Ekki beint vel leikin og handriti&#240; mj&#246;g takmarka&#240;&#44; en myndin b&#230;tti upp fyrir &#254;a&#240; me&#240; n&#243;g af flottum bardagaatri&#240;um. Myndin var br&#250;tal eins og leikurinn &#8211; &#253;ktar bl&#243;&#240;slettur o.s.frv. F&#237;nasta af&#254;reying fyrir f&#243;lk sem spila&#240;i t&#246;lvuleikina."
920,6,"Fínasta grín–spennumynd. Góður húmor og gott action. Solid afþreying."
921,8,"Mjög spennandi – alveg pumpandi adrenalín spenna strax fyrsta hálftímann. Svo mikil örvænting í gangi... klikkaðar aðstæður. Sorglegt. Dramatískt. Ísland er greinilega myndrænni tökustaður en Grænland ???? Gaman að sjá King Bach í enn einni myndinni ???? "
922,6,"Spennandi dystopian action-mynd. Brútal. Alex Garland er greinilega mikið fyrir dystopian framtíðarmyndir."
923,6,"Spennandi sci-fi mynd. Stundum var tölvugrafíkin aðeins of gervileg – útlit og hreyfingar. Að vissu leyti týpísk/formúlukennd mynd þrátt fyrir að concept-ið sé einstakt. #netflix"
924,5,"Örlítið hæg í að byggja upp að aðal spennunni… Flæðið var líka smá stirt – hægt og hratt, hægt og hratt... Handritið hefði í raun getað verið betra. En alveg spennandi. #netflix"
925,7,"Geggjuð skrímslamynd á risastórum skala. Extreme stórslysamynd. Mjög spennandi. En stundum ólógísk hegðun miðað við aðstæður – meikaði ekki alveg sense, jafnvel smá kjánalegt."
926,7,"Áhugaverð hugmynd að bíómynd. Smá skandínavísk ""trist"" stemning inn á milli. Svo feel-good á köflum. Svo líka rugluð og sorgleg stemning inn á milli. Alls konar drama. Örugglega extra skemmtilegt fyrir fólk sem hefur búið í Danmörku að sjá þessa klassísku dönsku menningu, stemningu og hefðir. En þetta er mögulega smá ádeila á áfengismenninguna í Danmörku."
927,2,"Mjög vandræðaleg og kjánaleg mynd. Stundum voru lögin og lagatextinn jafnvel líka kjánalegur. Frekar lélegt handrit og lélegur leikur. Markhópurinn er líklega ca. 10 ára krakkar. #netflix"
928,6,"Góð sci-fi/ofurhetju-mynd. Kúl action atriði. Vin Diesel er alltaf grjótharður. Töff tæknibrellur. Wilfred Wigans (Lamorne Morris) var mjög gott comic relief. Frekar basic söguþráður/handrit. En fínasta afþreying. #netflix"
929,5,"Fjölskylduvænt léttmeti. Létt grín. Súr húmor inn á milli. Hefði geta verið betur leikin. Handritið var svona ""la-la"". Allt í lagi sem afþreying. Slatti af fólki sem er vant að búa til myndir saman. #netflix"
930,7,"Gott rugl. Stundum svakalega mikið rugl. Smá innblástur frá Dumb &amp; Dumber   Borat. Sum atriðin voru sérstaklega fyndin. Sum voru meira sjokkerandi. Mjög gaman að sjá ""behind the scenes"" atriðin í lokinn með credit listanum. #netflix"
931,8,"Dramatískur thriller. Ég myndi lýsa stemningunni sem ""foreboding vibe"". Nokkuð dark &amp; twisted mynd. Lúmskt fyndin inn á milli – svona kaldhæðnis, cynical, svartur húmor. Solid mynd. Vel gerð."
932,8,"Mjög spennandi. Svakaleg stríðsatriði – sérstaklega árásin á Pearl Harbor. Nokkuð þétt keyrsla – hoppað yfir atburði og daga til að komast hratt í aðalefnið."
933,8,"Spennandi. Gaman að sjá origin söguna fyrir Captain America – veit ekki alveg af hverju ég sá hana ekki á sínum tíma. Kannski var Marvel hype-ið ekki alveg byrjað og maður var ekki kominn í áskrift þar sem ég held ég sé búinn að sjá allar hinar myndirnar ???? Hugo Weaving er alltaf góður sem vondi kallinn. Meiri Star Wars fílingur en ég bjóst við."
934,8,"Mjög spennandi mynd. Svakaleg action atriði. Ágætis plot. Michael B. Jordan var grjótharður. Það var skemmtilegt að það voru nokkrar vísanir í restina af Tom Clancy heiminum. Svo var það Jónsi (úr Sigur Rós) sem sá um tónlistina – bjóst ekki við því."
935,7,"Spennandi. Ágætis plot. Joel Kinnaman ungur og saklaus. Hressandi skandínavískur krimmi. Endirinn var, svona.. takmarkaður. Enda voru gerðar tvær myndir í viðbót."
936,7,"Skemmtileg og spennandi mynd. Fín saga. Leit vel út – flott mynd. Hugljúfur Disney endir."
937,6,"Quirky mynd. Fyndin. Fullt af þekktum leikurum og tónlistarfólki. Áhugavert zombie grín. Mjög hæg mynd og mikið af löngum samtölum miðað við aðrar zombie myndir."
938,8,"Töff mynd. Spennandi og svakaleg action atriði. Jason Statham var grjótharður eins og alltaf. Hann var sérstaklega alvarlegur og einbeittur (determined) í þessari mynd. Hann er oft glettilega fyndinn og með góða frasa, en núna var hann skiljanlega mjög reiður. Tónlistin var geggjuð – skapaði mjög góða stemningu (spennu). Ekki hefðbundin Guy Ritchie mynd – ekki eins mikið af skrautlegum persónum og hnyttnum samtölum. En mjög solid spennumynd."
941,7,"Spennandi mynd. Áhugavert concept. Dark og „hrá“ kvikmynd. Solid action atriði inná milli. Blake Lively var mjög góð – áhugaverð og skemmtileg karakterþróun í gangi. #netflix"
942,7,"Töff mynd. Spennandi – mjög spennandi á köflum. Fínasta action. Skrautlegar persónur. En sum samtöl hefðu getað verið eðlilegri (meira smooth) – handritið hefði geta verið betra. En kannski er það bara viðeigandi að zombie myndir séu almennt nokkuð heilalausar ;) Áhugaverðir uppvakningar (zombies) – smá parkour stemning. Löng mynd. #netflix"
943,8,"Mjög spennandi og stressandi mynd. Maður var alveg á nálum og brá alveg nokkrum sinnum. Tónlistin og hljóðið ýtti undir stressið og mjög skemmtilegt hvernig var spilað með þegar það var lítið eða alls ekkert hljóð. Góð saga og handrit. Mjög vel leikin – fullt af fínum leikurum. Þetta var meiri skrímslamynd heldur en fyrri myndin – þar sá maður miklu minna af skrímslunum og það var meiri spenna í kringum óvissuna. Það var gaman að fræðast meira um hvernig þetta byrjaði, þegar skrímslin komu fyrst."
944,6,"Mjög týpísk Fast &amp; Furious mynd – en ekki sú besta. Bjóst við þéttari keyrslu og aðeins meiri „rússíbana“. Skemmtileg action atriði inn á milli, risastór og ýkt í F&F stílnum – svo datt tempóið alltaf smá niður. En þetta er orðið svolítið eins og B-mynd þar sem maður skemmtir sér og hlær að því hvað þetta er fáránlegt og kjánalegt. Þannig að þetta er fínasta afþreying."
945,8,"Geggjuð mynd. Mjög spennandi. Ekta Marvel action – alltof langt síðan ég sá Marvel mynd síðast í bíói. Solid keyrsla – klikkaðar tæknibrellur. Vel gerð og flott mynd. "
946,8,"Virkilega skemmtileg mynd – topp afþreying. Mikið grín og glens – meira en ég bjóst við. Mikið bull og súr húmor – James Gunn virðist vera mikið fyrir súran húmor. Þetta er í raun mjög ofbeldisfull grínmynd. Gott action – leit vel út, flottar tæknibrellur. Miklu betri en fyrri Suicide Squad myndin. Harley Quinn (Margot Robbie) er alltaf í upphaldi – skemmtilega klikkuð og fyndin, gerði mjög mikið fyrir myndina. Ég væri til í að sjá meira af Bloodsport (Idris Elba) – magnaðar byssur sem hann var að púsla saman."
947,6,"Skemmtilegt concept – sniðugt twist á Freaky Friday hugmyndinni. Góð áskorun fyrir leikarana að breyta svona mikið um týpu – kom vel út. Fyndin og spennandi – alveg brútal á köflum."
948,6,"Spennandi teiknimynd – jafnvel stundum aðeins of spennandi/dramatísk fyrir yngstu sálirnar. Fyndin inn á milli. Mjög flott tölvugrafík – miklu meira production value heldur en í sjónvarpsþáttunum. Smá Batman stemning, sem var töff – sérstaklega græjurnar hjá Kappa."
949,5,"Góð 90’s nostalgía. Fyndin, en líka kjánaleg. Gaman að sjá alla þessa leikara tiltölulega snemma í ferlinum sínum."
950,6,"Fyndin mynd – skemmtileg vitleysa. Lil Rel Howery er að poppa upp í fleiri og fleiri myndum – frekar vinsæll. John Cena er oft góður í svona kjánalegum (goofy) hlutverkum."
951,8,"Mjög spennandi. Grípandi keyrsla. Klikkuð skrímslamynd. Gott action. Nokkuð gott plot. Áhugavert concept. Með betri kvikmyndum sem ég hef séð undanfarið í gegnum streymisþjónustur. Skemmtilegt að greinilega slatti var tekinn upp á Íslandi – fullt af Íslendingum á credit listanum."
952,7,"Spennandi mynd. Leit vel út – töff visuals. Brútal action atriði. #netflix"
953,5,"Ekki eins góð og fyrri myndin. Handritið hefði geta verið betra. En fínasta afþreying. Alveg spennandi og fyndin."
954,9,"Mögnuð mynd! Virkilega falleg. Algjört listaverk. Tónlistin var svakaleg – skapaði magnþrungna stemningu. Spennandi og áhugaverð mynd. Fullt af geggjuðum leikurum. Epísk tragedía full af mystík. Mjög vönduð kvikmynd. "
955,7,"Örlítið öðruvísi Marvel mynd – smá asísk goðafræði (mythology) og slatti af kung fu. Öðruvísi ævintýraheimur en margar Marvel myndir, en það var alveg smá tenging við aðrar Marvel myndir. Slatti af húmor – Awkwafina og Ben Kingsley sáu aðallega um það. Flott bardagaatriði – bæði kung fu „dansarnir“ og stóru Marvel bardagarnir."
956,8,"Mjög skemmtileg mynd. Spennandi og fyndin – góð blanda. Töff action atriði og flottar tæknibrellur. Sniðugt concept að sögu í kringum battle royale og open world leiki – slatti af streamer cameos úr þeim heimi. Líka Hollywood leikarar með cameos. Margar skemmtilegar vísanir í hina ýmsa tölvuleiki. Áhugaverðar pælingar í kringum leikjahönnun, gervigreind og ""simulation hypothesis"" – jafnvel heimspekilegt á köflum."
957,7,"Ekta Bond mynd með öllu þessu helsta. Töff og spennandi. Dramatísk líka. Bond var sérstaklega berskjaldaður. Slatti af geggjuðum atriðum. Allt leit mjög vel út (töff stíll). Frekar löng. Rami Malek passaði vel inn sem illmennið. Nýja 007 var líka kúl."
958,6,"Spennandi. Ágætis thriller/action. Stundum var leikurinn/handritið smá off. Ekki topp gæði, en ágætis afþreying. Já, svo heitir þessi mynd ""SAS: Rise of the Black Swan"" á Netflix til að rugla ekki við Netflix myndina ""Red Notice"" sem kom líka út á þessu ári. #netflix "
959,7,"Töff stöff. Spennandi. Skemmtilega klikkaðar (brotnar) og quirky persónur. Danskur svartur húmor."
960,8,"Mjög góð mynd. Spennandi og fyndin. Gott action. Fullt af plot twists. Skemmtilegt leikaraúrval. Big-budget Netflix mynd. Topp afþreying. #netflix"
961,7,"Flott mynd. Spennandi og skemmtileg. Áhugaverður nýr heimur/saga sem er verið að kynna. Risastór bardagaatriði eins og svo oft í Marvel myndum. Fullt af flottum leikurum – sumir sem maður hefði ekki endilega séð fyrir sér í ofurhetjumyndum. Löng mynd – sem maður tekur sérstaklega eftir þegar það er ekkert hlé ???? "
962,6,"Spennandi. Áhugavert concept. Aðeins of fake umhverfi – svo augljóslega tekið upp í studio. En kannski átti það að passa inn í þessa teiknimyndasögu (comic book) stemningu."
963,7,"Gott action. Svakaleg keyrsla. Mjög spennandi. Hélt alveg athyglinni hjá manni."
964,8,"Geggjuð mynd. Ég var að elska allar vísanirnar (reference/tribute) til fyrstu Matrix myndarinnar. Ýmsir skemmtilegir meta brandarar líka. Mikill nostalgíu rússíbani – sem ég kunni að meta. Spennandi. Ekki eins mikið af mind-blowing action atriðum – en það er vissulega yfirleitt flottara þegar maður sér þannig fyrst. Djúpar heimspekilegar pælingar og skilaboð eins og áður. Smá zombie stemning – sem kom á óvart."
965,6,"Spennandi, skemmtileg, quirky og fyndin. Áhugavert prequel fyrir Army of the Dead – léttara yfir þessari, ekki eins ofbeldisfull og miklu minna um zombie stress. Fínasta afþreying. #netflix"
966,5,"Mikið af ""öðruvísi"" myndatökum – skotið á ská, snúa myndavélinni í hringi og svona... Hægar og hraðar klippingar - klassískt fyrir svona mynd, þar sem teiknimyndasögur og tölvuleikir eru líklega mikill innblástur. Concept-ið minnir á Nerve (sem kom út sama ár), Death Race 2000, The Running Man og aðrar sambærilegar myndir – það er í raun magnað hvað er búið að gera margar svona ""Fólk að keppa upp á líf og dauða á meðan fullt af fólki fylgist spennt með""-myndir. Brútal mynd. Vissulega öðruvísi hlutverk fyrir Harry Potter. Handritið og persónurnar var ekki alltaf toppur – vantaði smá upp á. #amazonprime"
967,7,"Skemmtileg mynd. Ekta Disney afþreying. Spennandi. Fyndin. Flottar tæknibrellur. Fínasta saga – en nokkuð hefðbundin. #disneyplus"
968,7,"Fyndin og quirky/skrýtin mynd – svartur húmor og drama. Fullt af fínum leikurum. Áhugaverð ádeila á samfélagið og hvað sumir hópar trúa ekki vísindafólki. #netflix"
969,6,"Spennandi mynd. En ekki alveg eins skemmtileg &amp; fyndin og fyrri Kingsman myndirnar. Meira drama. Rhys Ifans var skemmtilegur karakter. Áhugavert að tengja þetta við merkilega viðburði í mannkynssögunni (í kringum fyrri heimsstyrjöldina), en samt breyta helling fyrir þennan söguheim."
970,6,"Fyndin – Anna Kendrick er góð týpa eins og svo oft áður. Betri mynd en ég bjóst við. En alveg væmin í lokinn. #disneyplus"
971,6,"Hugljúf fjölskyldumynd. Mjög týpísk Disney teiknimynd. Söngur, dans og fallegur endir. #disneyplus"
972,5,"Áhugaverð saga. Ágætlega töff og spennandi. Brútal. Ekkert súper vel leikin. Handritið var líka smá off."
973,6,"Dramatísk. Eitthvað arty, vandað, myndrænt við hana… Mikið lagt í tónlistina – Jay-Z framleiddi m.a. myndina. Leikstjórinn (Jeymes Samuel) sá líka um tónlistina og skrifaði handritið – Fun Fact: Hann er bróðir Seal. #netflix"
974,7,"Spennandi. Töff mynd. Ekta action afþreying. Gott stöff. #amazonprime"
975,6,"Þetta var nú meira ruglið. Mjög fyndið – og stundum af því að þetta var svo sjokkerandi (stress-hlátur). Sum atriði voru brútal – margt alveg pínlegt að horfa á. Gaman að sjá slatta af nýjum andlitum taka þátt í vitleysunni. Líka nokkur skemmtileg cameos."
976,6,"Spennandi mynd. Fínasta action. Nokkur ekta Tom Cruise atriði. #netflix"
977,4,"Fínasta barnamynd. Fallega teiknuð. En margar barnamyndir passa upp á að hafa skemmtanagildi líka fyrir foreldrana – þessi er bara að hugsa um krakkana og gerir það ágætlega."
978,6,"Spennandi mynd. Quirky – Venom er skemmtilega skrýtin og fyndin týpa. Handritið var frekar hefðbundið."
979,5,"Áhugavert concept. Handritið hefði getað verið meira spennandi. Ágætis ádeila á stéttaskiptingu. #netflix"
980,6,"Áhugaverð hugmynd. Skemmtilegt sci-fi. Gaman að sjá Jóhannes Hauk Jóhannesson í nokkuð stóru hlutverki. Fínasta action inn á milli. La-la handrit. #amazonprime"
981,6,"Ágætis afþreying. Smá Disney útgáfa af MiB. Fínasta sci-fi action. #netflix"
982,7,"Skemmtileg mynd. Spennandi. Gaman af svona Indiana Jones og Tomb Raider stemningu – finna vísbendingar, leysa ráðgátur og flýja vonda fólkið. Tom Holland og Mark Wahlberg eru ágætist duo."
983,7,"Mögnuð og sjokkerandi saga. Spennandi. Vel gerð heimildarmynd sem hélt athygli manns. #netflix"
984,7,"Spennandi og fyndin mynd. Góð nostalgía. Fínasta action. Góðar týpur."
985,8,"Risastór og að vissu leyti flókin mynd. Spennandi. Nóg af flottum Marvel bardögum. Líka slatti af drama. Mjög skemmtilegt twist sem kom á óvart og gerði þetta að einstakri Marvel mynd – en ekki hægt að fara nánar út í án spoilers. Þetta er að verða ansi flókinn heimur og maður fær alltaf meira á tilfinninguna að hver mynd og hver sjónvarpsþáttur er bara púsl í risastórri sögu – þetta er langt frá því að vera sjálfstæðar einingar. Sem þýðir að það er alveg smá skuldbinding ef þú vilt vera inni í öllu og átta þig á hvað er í gangi ????"
986,8,"Töff mynd. Spennandi og flott. Gotham var drungaleg eins og áður – endalaus rigning og þung stemning. Hellingur af flottum leikurum. Þau náðu að troða inn fullt af persónum úr Batman heiminum. Robert Pattinson stóð sig vel sem Batman, Zoë Kravitz var töff sem Catwoman og Colin Farrell var í geggjuðu gervi sem The Penguin. Vissulega mjög löng mynd (rétt tæplega 3 tímar) og hún var smá hæg á köflum, en ekki langdregin."
