,id,sentiment,review
1000,1015,9,geggjaður mynd svakalegur action atriði hafa alveg vera sjá mynd bíóhús geggja staðsetning locations slatti flota fpv drónamyndataka fullur flottur leikari netflixa
1001,1016,7,skemmtilegur fjölskyldumynd spennandi hugljúfur saga fínn persóna disneyplus
1002,1017,8,mjög skemmtilegur mynd góður blanda hasar spenna húmor slatti skemmtilegur persóna góður cameos töff myndataka klipping
1003,1018,6,fínn saga mjög fjölskylduvænn klassískur solid pixa mynd alltaf gaman easter egg vera aðallega fullorðinn áhorfandi disneyplus
1004,1019,6,spennandi slatti persóna flota leikari flottur mynd búningur umhverfi o.s.frv. byggja bók þannig eðlilegur stemning klipping keyrsla o.s.frv. þannig stíll disneyplus
1005,1020,7,mjög spennandi mynd stressandi bregða alveg sinn idris elbi alltaf flottur gaman sjá baltasa kormákur koma stig reglulegur leikstýri hollywoodmynd ofurstjarna sharlto copley vera líka góður geggjaðan hreimur slatti slæmur ákvörðun mynd vissulega gera mjög spennandi
1006,1021,7,öðruvísi fyrstur cars mynd mikill mikill spenna action byssubardagi sprenging þannig ekki aldurshópur_NEG fínn fjölskylduafþreying ár gamall disneyplus
1007,1022,7,svaki fínn fjölskyldumynd ágæti saga fínn þróun saga lightning mcqueen alltaf nóg vísir easter egg pixa heimur skemmtilegur disneyplus
1008,1023,6,áhugaverður viðbót predator heimur töluvert öðruvísi prímatívur spennandi fínn action amber midthunder vera töffari disneyplus
1009,1024,5,áhugaverður saga fínn concept mikið drami alveg smá feelgood stemning nóg körfuboltaspilari leika sig netflix
1010,1025,5,smá bmyndur bragur alveg spennandi milli handrit samtal oft frekar basic ágætlega töff myndataka stundum fpv drónaskot verða algengur algengur netflix
1011,1026,6,spennandi mynd wwii mynd vera alltaf áhugaverður hrár prímatívt áhugaverður scifi concept taktur munu nasisti gera klikkaður tilraun fólk
1012,1027,4,drami klisja mjög amerískur mynd sofiur carson flottur söngkona netflixa
1013,1028,6,áhugaverður framhald cars heimur mjög hefðbundinn disney saga fínn fjölskylduafþreyingur disneyplus
1014,1029,6,spennandi mynd áhugaverður concept fínn afþreying gaman sjá stallone schwarzenegger saman netflixa
1015,1030,6,fínn fjölskylduskemmtun passlega mikill ofurhetjuhasar hafa örugglega vera skemmtilegur sjá enskur tal fullur skemmtilegur leikari frekar hefðbundinn varða saga
1016,1031,8,skemmtilega klikkaður mynd svartur húmor smá silly vibes þannig ekki beint_NEG hryllingur_NEG vera_NEG brútal_NEG áhugaverður concept maður hafa alveg sjá álíka pæling t.d. ready or not squid game alveg öðruvísi plot hérna damon lindelof búa lostur m.a. handrit bettyja gilp leikur mjög skemmtilegur karakter slatti cameos netflixa
1017,1032,6,handrit vera ekki frábær_NEG tilraun_NEG búa_NEG epískur_NEG drami_NEG kröftugt_NEG ræða_NEG ganga ekki alltaf_NEG smá hægur líta bmyndur stórslysamynd flota tæknibrella áhugaverður scifi concept fara frekar lauslega vísindi endir vera töff
1018,1033,8,mjög spennandi mynd ekt spæjari whodunitmurder mystery thriller hellingur flota leikari fínn handrit plot
1019,1034,8,mjög áhugaverður mynd gaman sjá tónlistarsköpun hvernigur lag verða til hafa ekki áður_NEG heyra_NEG colonel_NEG tomur_NEG parker_NEG farinn hratt saga langur mynd vera fara mikill efni áhugaverður sjá vera gangur heimur hafa áhrif elvisva tónlist flott myndataka umgjörð búningur það aust butler vera flottur elvis ná vel eðlilega frekar sorglegur endir
1020,1035,5,ágætlega spennandi mynd frekar týpískklisjukennd handrit mjög metnaðarfullur víst byggja franskur mynd koma ljós nuit blanche sleepless night netflixa
1021,1036,7,mjög fínn fjölskylduafþreying skemmtilegur saga
1022,1037,7,virkilega töff myndataka mjög hrifinn svona löngum oneshot þéttur keyrsla mjög spennandi drami magnaður mynd vera tileinka dj meha konar eda banger crew fá þökk credit listi stemning myndataka minna stress tónlistarmyndband leikstjóri romainva gavras gera justice netflixa
1023,1038,4,smá fyndinn milli mikill ódýr brandari handrit vera mjög slappa hafa vera hægur gera góður mynd concept netflixa
1024,1039,6,spennandi áhugaverður saga plot hressandi sjá allison janneyja badass rúst vondur kalli björg dagur drami netflixa
1025,1040,6,fullur fínn leikari spennandi öðruvísi saga búa þungur meira drami spennaaction sorglegur mynd tragedía
1026,1041,3,gaman sjá íslenskur jólamynd margur atriði óþarflega langur vanta heildstæður söguþráður smá tilviljanakenndur atriði lítið mómenda saga misvelheppnaður brandari anítur skemmta
1027,1042,6,klassískur teiknimynd legendaryja leggja lína teiknimynd framtíð pix steve jobs búa veldi legacy gaman sjá remasteredur útgáfa hár upplausn grófur línurform sérstaklega mannfólk disneyplus
1028,1043,6,spennandi ágæti plot súper frumlegur handrit frekar hefðbundinn amazonprime
1029,1044,5,klikka concept þokkalega dystopiur spennandi stressandi psycho sjúkur mynd
1030,1045,5,drami þungur erfinn málefni netflixa
1031,1046,7,fyndnar mjög spennandi fyrstur mynd krillur persóna mjög fyndinn brad piða mattur damon
1032,1047,5,fínn fjölskyldumynd skemmtilegur lag slatti kjánalegumklisjukennd atriði vera týpískur svona mynd ýmislegur gerði augljós byggja barnabók hvernig finna anítur mynd frábær
1033,1048,7,spennandi góður leikari fínnur rythmi keyrsla saga netflixa
1034,1049,5,áhugaverður heimildarmynd mikilvægur málefni andlegur heilsa drami
1035,1050,5,fínn fjölskyldumynd hefðbundinn saga fyndinn milli disneyplus
1036,1051,7,fyndinn skemmtilegur jólamynd skemmtilega selfaware dans söngvamynd gera raun smáur grín format halda vera skemmtilegur musical hafa sjá fínn saga flottur vandaður mynd
1037,1052,7,skemmtilegur concept spennandi fínn tæknibrella smá hægur ímynda munu hafa geta gera íslandi netflix
1038,1053,7,skemmtilegur spennandi mynd nógur quirky persóna gaman sjá smá twist sherlock heimur netflixa
1039,1054,6,spennandi mynd ekt ofurhetjutæknibralla flottar handrit vera stundum smá offkjánalegur
1040,1055,8,magnaður mynd magnaður heimur virkilega flott koma vel d slatti extur flottur atriði geggjaðar tæknibralla algjör listaverk spennandi drami töff action atriði maður skynja alveg skilaboð eiga lifa sátt samlyndi dýr náttúra
1041,1056,7,spennandi skemmtilegur frábær fjölskyldumynd fínn stemning lag netflixa
1042,1057,6,klassískur nicolas cage ágætlega spennandi skemmtilega gamaldags mynd tíska stíll tækni disneyplus
1043,1058,5,mikill aladd stemning raun bara nútími kínverskur aladdin fínn fjölskyldumynd ekki alveg_NEG grípandi_NEG góður_NEG teiknimynd_NEG netflixa
1044,1059,7,spennandi mynd fullur áhugaverður persóna góður leikari fínn plot góður húmor stundum lúmskur súr netflixa
1045,1060,7,spennandi fjölskylduvænn ævintýramynd disneyplus
1046,1061,6,skemmtilegur mynd fínn saga ágæti húmor klassískur pix fjölskyldumynd disneyplus
1047,1062,7,klikkaður mynd áhugaverður concept frumlegur ágætlega artyja dramatískur spennandi vel leikinn
1048,1063,6,sniðugur hugmynd fyndinn fjölskyldumynd skemmtilegur vísanir bíómynd netflixa
1049,1064,5,skemmtilegur fjölskylduafþreying hressandi öðruvísi plot fyrstur mynd vanta smáur handrit gera mjög spennandi innihaldsríkur saga netflixa
1050,1065,4,vita ekki alveg_NEG mynd_NEG ekki góður_NEG gæði_NEG grafík_NEG saganhandrit_NEG frekar_NEG slapptur_NEG smá skrýtinn vibe disneyplus
1051,1066,8,góður mynd spennandi töff harka action atriði wakanda heimur mjög skemmtilegur fullur góður leikari töff persóna disneyplus
1052,1067,7,mjög skemmtilegur mynd fjölskylda fínn saga fínn rytmi halda alveg athygli maður nógur spennandi
1053,1068,6,áhugaverður saga nógur plot spennandi ágætlega ferskur ekki fyrirsjáanlegur_NEG byrjun_NEG
1054,1069,7,skemmtilegur fyndinn fjölskyldumynd fínn saga litríkur flottur góður fyrstur mynd disneyplus
1055,1070,7,skemmtilegur fjölskyldumynd fyndinn líflegur litríkur fínn saga fjörugur lag netflixa
1056,1071,6,skrautlegur mynd litríkur poppandi margur mynd baz luhrmaður langur mynd þannig ná ekki alveg_NEG ná_NEG góður_NEG tempó_NEG keyrsla_NEG mynd_NEG áhugaverður saga ágætlega spennandi slatti theatrical atriði áhugaverður jayja lenos garage fá þökk lokinn hafa líklega lána gamall bíll
1057,1072,7,skemmtilegur flottur fjölskyldumynd spennandi fínn saga töff hvernig breyta smá teiknimyndastíll atriði íslenskur talsetning vera mjög fínn aníta stígvéla köttur vera skemmtilegur
1058,1073,7,mjög sorglegur mynd vel leikinn áhugaverður format gera smá gamaldags dramatískur átakanlegur kafli brotinn einstaklingur magnaður makeup vinna vita ekki vera_NEG byggja_NEG leikrit_NEG meika sense staðsetning fár leikari
1059,1074,5,mjög hefðbundinn gamaldags disney mynd syngja dansatriði hefðbundinn saga fínn mynd vanta gera mjög grípandi ánægjulegur disneyplus
1060,1075,5,ágæti fjölskylduafþreying markhópur virða vera aðallega krakki ekki foreldrar_NEG líkur_NEG þannig_NEG húmor_NEG atriði_NEG oft_NEG einfaldur_NEG kjánalegur_NEG disneyplus
1061,1076,8,svakalegur mynd náið stanslaus keyrsla ekt joh wick bardagi tæpa tími virkilega flottur mynd geggjaður myndataka vera berja heim töff umhverfi vera elska vera spila genesi justice svakalegur bardagaatriði parís john wick virða vera endalaus birgðir adrenalín geta alltaf halda áfram vera lemstraður særa stundum smá kómískur lenda í mikill tilkomumikill atriði vera örugglega krefjandi skipuleggja hanna bardagi kóreógrafíunir
1062,1077,9,mjög spennandi mynd magnaður mynd sala tölvuleikur virkilega vel gerður mynd góður keyrsla góður saga góður handrit mjög flottur bit grafík atriði skemmtilegur heyra smáur tetris tónlist bakgrunnur atriði
1063,1078,5,ágæti afþreyingur frekar ódýr brandari alveg smá fyndinn smá spennandi finna fyrstur mynd hafa vera skemmtilegur netflix
1064,1079,7,mjög skemmtilegur mynd mikill nostalgía líkur tónlist soundtrack lag geggjaður grafík skemmtilegur easter egg vísanir nintendo leikur ekt fjölskyldumynd henta margur kynslóð alveg smá skelfilegur scary kafli
1065,1080,6,skemmtilegur fjölskyldumynd smá fyndinn smá spennandi finna oh geimvera örlítið kjánalegvitlaus kafli líklega passlegur krakki netflixa
1066,1081,7,spennandi fjölskyldumynd mikill hasar kafli mjög flottur leit vel út glæsilegur grafík góður saga fyndinn disneyplus
1067,1082,7,skemmtilegur mynd kómískur hasarmynd ekki hraður_NEG margur_NEG guy_NEG ritchie_NEG mynd_NEG ekki klassískur_NEG kvikmyndataka_NEG klipping_NEG fínn spenna action amazonprime
1068,1083,7,quirky skrýtinn stemning kómískur ágætlega súr mynd fullur yfirborðskenndur fólk ádeila mjög fyndinn kafli frumlegur langur amazonprime
1069,1084,7,spennandi fyndinn mynd hasarmynd taka ekki alvarlega_NEG skemmtilegur cameos solidur hasaratriði vera stundum smár skrýtinvandræðalegur stemning un de armas chris evi
1070,1085,8,mikill hasar mikið drami geggjaður action atriði góður keyrsla góður húmor alltaf fróðlegur baksaga origin story rocket góður stöff jame gunn kunna skemmta fólk
1071,1086,7,magnaður hasarrússibani náið tími fullur svakalegur atriði toppur afþreyinga hefðbundinn fast furious mynd jason momoa vera skemmtilega klikkaður víst fyrstur mynd þrír ætla gera ljúka franchise endir vera mjög opinn fólk þurfa bíða ár framhald
1072,1087,7,fínn action spennandi mynd jennifer lopez svakalegur flottur svona hasarhlutverk solidur tónlist netflixa
1073,1088,6,góður fjölskyldumynd fínn saga smá spennandi
1074,1089,4,mjög barnalegur mynd handrit leikur o.s.frv. stundum smá latabæjarþáttur þannig virka alveg markhópur krakki ekki beint_NEG fjölskylda_NEG margur_NEG góður_NEG fjölskyldumynd_NEG netflixa
1075,1090,7,spennandi fyndinn flottur áhugaverður heimur quantum realm smáur sta wars vibes vera mjög solidur action atriði risastór disneyplus
1076,1091,8,virkilega áhugaverður mynd ágætlega spennandi töff s vibe greinilega vandaður ná réttur útlit stemning fullur góður viðeigandi lag líka góður leikari amazonprime
1077,1092,9,geggjaður mynd fullur góður leikari spennandi thriller svakalegur action atriði milli michael maður gera góður mynd credit listi vera stuttur oft núna mínúta fólk tæknibrellurn netflixa
1078,1093,7,spennandi mynd fínn ofurhetjumynd klassískur týpískur margur leyti smá húmor kjánaskapur milli góður afþreying
1079,1094,8,svakalegur actionkeyrsla náið mynd geggjaður hasaratriði slatti töff drónaskot skemmtilegur byggja danskur mynd ambulancen
1080,1095,8,skemmtilegur hafa stopmotion stíll líka flottur hafa svona náttúrulega áferð texture plast skemmtilegur mynd fyndinn líta vel út frábær fjölskyldumynd
1081,1096,4,svakalegur vitleysa mikill kjánalegur húmor smá fyndinn milli smá spennandi amazonprime
1082,1097,7,töff tónlist töff teiknimynd flottur stíll fyndinn spennandi hellingur frægur rödd áhugaverður cameos disneyplus
1083,1098,7,mjög áhugaverður saga svakalegur áhrif hafa þurfa berja því flottur leikari töff hanz zimmer pharrell williams sjá tónlist disneyplus
1084,1099,8,mjög spennandi svakalegur action keyrsla mynd alveg taktur russo bróðir brútal kafli gaman skoða credit listi sjá cameo hlutverk leikstjóri leika líkur gaman sjá íslending vinna mynd netflixa
1085,1100,7,skemmtilegur saga ánægjulegur fjölskyldumynd líta vel flott mynd hugljúfur lokinn disneyplus
1086,1101,8,geggjaður mynd virkilega gaman klassískur mission impossible atriði alvara keyrsla fullur svakalegur action atriði toma cruise alveg ess svona mynd mikill flottur skot gaman mikill stór action mynd tekinn evrópa spurning vera skattaafsláttur svona góður finna bara koma vel rúst fallegur evrópskur borg vondur kalli vera áhugaverður alveg taktur gera heimur
1087,1102,7,skemmtilegur mynd fyndinn kafli aðeins þyngrialvarlegur grín búa við vísuninn a space odyssey vera skemmtilegur
1088,1103,7,hörkuspennandi fjölskyldumynd fínn saga góður action fyndinn kafli disneyplus
1089,1104,7,spennandi mynd fínn action smár hægja drami kafli amazonprime
1090,1105,5,áhugaverður væb lúkkva virða vera gamaldags vera vísanir nútími ákveðinn scifi heimur flippuðwacky saga netflixa
1091,1106,7,skemmtilegur fjölskyldumynd ágætlega spennandi nauðsynlegur sjá legendary saga töfrandi heimur fínn lag ólafur vera sérstaklega skemmtilegur disneyplus
1092,1107,8,magnaður mynd intense hljóður tónlist skapa mjög dramatíska stemning þéttur keyrsla mikill gangur vera hoppa bak mismunandi tímabil áhugaverður saga persóna fullur geggjaður leikari virkilega flottur mynd ekki búa_NEG christopher_NEG nolur_NEG
