num,id,review,rating,sentiment
886,899,Mjög áhugaverð saga. Spennandi. Fyndin inn á milli. Solid handrit og samræður eins og maður býst við frá Aaron Sorkin. Kraftmiklar persónur. Fullt af fínum leikurum. netflix,7,Positive
887,900,Gott stöff. Góðar persónur. hugaverð saga. Klikkað hvernig stemningin og virðingarleysið var þarna í s. Vel gerð mynd.,7,Positive
888,901,Mjög spennandi stríðsmynd. Tónlistin og hljóðin voru áhugaverð  gerðu þetta extra spookystressandi. að var líka smá eins og þetta væru dýrahljóð tengd skipunum og kafbátunum. Skemmtilega takmörkuð prímatív tækni sem þeir voru að vinna með þarna. hugavert að Tom Hanks skrifaði handritið.,7,Positive
889,902,Hugljúf og væmin s mynd. Drama  táningsdrama. Stundum voru frekar takmarkaðir leikarahæfileikar í gangi.,5,Negative
890,903,Mjög spennandi frönsk löggu  bófa mynd. Smá ruglingslegt hver er að svíkja hvern. Aðeins of dark og WTF á köflum. netflix,6,Positive
891,904,Skemmtileg mynd. Fyndin á köflum. Jim Carrey var góð týpa  klassískir taktar hjá honum. Spennandi  ágætlega fjölskylduvænt action. Flottar tæknibrellur.,7,Positive
892,905,"Vel ruglað bull. Oft mjög vandræðaleg cringey atriði. Alveg sniðugur clever húmor inn á milli. En margt svo rangt. Stundum virtist þetta vera lauslega tengdur söguþráður og meira eins og sería af sketsum  en kannski bara svipað og Borat . Dóttir hans Maria Bakalova var mjög góð í sínu hlutverki. Kom skemmtilega á óvart að þetta var í rauninni um jafnrétti kynjanna. hugavert að sjá fullt af fólki á creditlistanum sem COVID Advisor, COVID Compliance Officers o.s.frv.  munum örugglega sjá meira af því í kringum myndir sem eru teknar upp á þessum tímum.",7,Positive
893,906,"hugavert concept. Fyndin inn á milli. Smá hæg á köflum  ekkert svakaleg action keyrsla. ar sem Related movies voru Spy, The Spy Who Dumped Me og Date Night sem eru allar í uppáhaldi hjá okkur þá bjóst ég við öðruvísi mynd  meira action og betra gríni. etta var meira svona romcom með drama.",5,Negative
894,907,"Ekki frábær mynd, en ekki hræðileg. Fyrirsjáanleg og klisjukennd, en mjög fyndin inn á milli. Allt í lagi afþreying. hugavert að sjá King Bach Andrew Bachelor í fleiri og fleiri myndum  það er vissulega verðmætt að fá áhrifavald með meira en  milljón fylgjendur til að tala um kvikmyndina þína ???? netflix",5,Negative
895,908,"Fín ofurhetjumynd. Spennandi. Kröftug á köflum  það var meiri kraftur í fyrri myndinni. Wonder Woman er töff karakter. Kristen Wiig kom líka fersk inn  aðeins meira en klassísku gríntýpurnar hennar. Stundum vantaði eitthvað  kannski í handritið eða tempóið. Skemmtilegt s vibe, en hefði verið best ef þetta hefði verið WW ???? ",7,Positive
896,909,"Spennandi mynd. Ekta hlutverk fyrir Liam Neeson. gætis leikaraval casting. Ekki alveg lowbudget mynd, en production skalinn var svona í minna falli  ekkert mjög mikið af leikurum. Að vissu leyti klassískt vibe  eins og maður hafi séð svipaðar myndir áður.",7,Positive
897,910,Skemmtilega klikkuð mynd. Eins og í Honest Thief þá var Jai Courtney aftur að leika sleazebag. Fín afþreying.,6,Positive
898,911,Eins og ég bjóst við var þetta ekki æðisleg mynd. Handritið var frekar þunnt. Allt frekar fyrirsjáanlegt. En alveg hægt að hlæja að nokkrum atriðum  mikið sillycrazy í gangi. Sem betur fer mjög stutt mynd. ,4,Negative
899,912,"Spennandi lögguthriller. Skemmtileg oldschools stemning  mikið af skemmtilegum s atriðum sem var hugað að upp á útlitið sviðsmyndina. Takturinn var líka að vissu leyti gamaldags  svona hæg rannsóknarlöggumynd. 

Flottir leikarar  Jared Leto var mjög góður sem psycho týpan. Tónlistin var líka mjög góð  gerði helling fyrir mörg atriði. Endaði öðruvísi en ég bjóst við  skemmtilega hressandi þegar myndir eru ekki of fyrirsjáanlegar. Mjög gaman að sjá loksins bíómynd í kvikmyndahúsi  alltof langt síðan síðast. ",6,Positive
900,913,Gott action. Spennandi. hugavert scififramtíðar concept. Vantaði kannski örlítið í handritiðsöguna. Seinni helmingurinn var ekki alveg eins þéttur og sá fyrri. netflix,6,Positive
901,914,Mjög skemmtileg mynd. Fyndin. Sniðug saga. Hugljúf. Falleg og vel teiknuð mynd. Gaman að sjá að Trent Reznor  Atticus Ross sáu um tónlistina að hluta til.,8,Positive
902,915,"Miðað við trailerinn þá bjóst ég við hraðari keyrslu og meiri action. ar sem myndin heitir The Marksman bjóst ég líka við að hann myndi nýta þá sérstöku hæfileika meira í gegnum myndina. Nokkuð hæg mynd á köflum  bara Liam Neeson og strákurinn að keyra um Bandaríkin og verða meiri vinir ???? kveðnar holur í handritinu  ekki alveg nógu solid. Alveg fín Liam Neeson mynd og spennandi á köflum, en ekki hans besta.",6,Positive
903,916,"Topp afþreying  gott action og góður húmor. Góð keyrsla. Mikið ofbeldi. hugavert concept  twist á Groundhog Day og þannig myndum, með öðruvísi vinkli. Passlega löng. Frank Grillo er töffari og var skemmtilega kærulaus í þessu hlutverki. Svo er Mel Gibson mættur aftur, farinn að leika í fleiri og fleiri myndum.",7,Positive
904,917,Svakaleg skrímslastórslysamynd! Spennandi og góð keyrsla  nóg af sprengingum og eyðileggingu á risastórum skala. etta er framhald af myndunum Godzilla: King of the Monsters og Kong: Skull Island  það hjálpar vissulega að vera búinn að sjá þær. Eins og þær myndir er þetta afþreyingarrússíbani og óþarfi að pæla of mikið í lógík í svona ævintýramyndum ????,8,Positive
905,918,"Mjög góð mynd. Spennandi. Fyndin. Brútal  kom eiginlega á óvart hvað það var brútal ofbeldi á köflum. Bob Odenkirk var mjög góður sem algjör harðhaus. En Christopher Lloyd kom líka mjög sterkur inn  geggjaður í sínu hlutverki. að var líka gaman að sjá RZA þarna. Derek Kolstad skrifaði handritið, en hann skrifaði líka handritin að John Wick myndunum  og það er alveg smá svipað concept í gangi í Nobody. Topp afþreying. Passlega löng.",8,Positive
906,919,"Geggjuð nostalgía  þessar helstu persónur og þessir helstu frasar úr tölvuleiknum. Ekki beint vel leikin og handritið mjög takmarkað, en myndin bætti upp fyrir það með nóg af flottum bardagaatriðum. Myndin var brútal eins og leikurinn  ýktar blóðslettur o.s.frv. Fínasta afþreying fyrir fólk sem spilaði tölvuleikina.",7,Positive
907,920,Fínasta grínspennumynd. Góður húmor og gott action. Solid afþreying.,6,Positive
908,921,Mjög spennandi  alveg pumpandi adrenalín spenna strax fyrsta hálftímann. Svo mikil örvænting í gangi... klikkaðar aðstæður. Sorglegt. Dramatískt. sland er greinilega myndrænni tökustaður en Grænland ???? Gaman að sjá King Bach í enn einni myndinni ???? ,8,Positive
909,922,Spennandi dystopian actionmynd. Brútal. Alex Garland er greinilega mikið fyrir dystopian framtíðarmyndir.,6,Positive
910,923,Spennandi scifi mynd. Stundum var tölvugrafíkin aðeins of gervileg  útlit og hreyfingar. Að vissu leyti týpískformúlukennd mynd þrátt fyrir að conceptið sé einstakt. netflix,6,Positive
911,924,"rlítið hæg í að byggja upp að aðal spennunni Flæðið var líka smá stirt  hægt og hratt, hægt og hratt... Handritið hefði í raun getað verið betra. En alveg spennandi. netflix",5,Negative
912,925,"Geggjuð skrímslamynd á risastórum skala. Extreme stórslysamynd. Mjög spennandi. En stundum ólógísk hegðun miðað við aðstæður  meikaði ekki alveg sense, jafnvel smá kjánalegt.",7,Positive
913,926,"hugaverð hugmynd að bíómynd. Smá skandínavísk trist stemning inn á milli. Svo feelgood á köflum. Svo líka rugluð og sorgleg stemning inn á milli. Alls konar drama. rugglega extra skemmtilegt fyrir fólk sem hefur búið í Danmörku að sjá þessa klassísku dönsku menningu, stemningu og hefðir. En þetta er mögulega smá ádeila á áfengismenninguna í Danmörku.",7,Positive
914,927,Mjög vandræðaleg og kjánaleg mynd. Stundum voru lögin og lagatextinn jafnvel líka kjánalegur. Frekar lélegt handrit og lélegur leikur. Markhópurinn er líklega ca.  ára krakkar. netflix,2,Negative
915,928,Góð scifiofurhetjumynd. Kúl action atriði. Vin Diesel er alltaf grjótharður. Töff tæknibrellur. Wilfred Wigans Lamorne Morris var mjög gott comic relief. Frekar basic söguþráðurhandrit. En fínasta afþreying. netflix,6,Positive
916,929,Fjölskylduvænt léttmeti. Létt grín. Súr húmor inn á milli. Hefði geta verið betur leikin. Handritið var svona lala. Allt í lagi sem afþreying. Slatti af fólki sem er vant að búa til myndir saman. netflix,5,Negative
917,930,Gott rugl. Stundum svakalega mikið rugl. Smá innblástur frá Dumb  Dumber   Borat. Sum atriðin voru sérstaklega fyndin. Sum voru meira sjokkerandi. Mjög gaman að sjá behind the scenes atriðin í lokinn með credit listanum. netflix,7,Positive
918,931,"Dramatískur thriller. g myndi lýsa stemningunni sem foreboding vibe. Nokkuð dark  twisted mynd. Lúmskt fyndin inn á milli  svona kaldhæðnis, cynical, svartur húmor. Solid mynd. Vel gerð.",8,Positive
919,932,Mjög spennandi. Svakaleg stríðsatriði  sérstaklega árásin á Pearl Harbor. Nokkuð þétt keyrsla  hoppað yfir atburði og daga til að komast hratt í aðalefnið.,8,Positive
920,933,Spennandi. Gaman að sjá origin söguna fyrir Captain America  veit ekki alveg af hverju ég sá hana ekki á sínum tíma. Kannski var Marvel hypeið ekki alveg byrjað og maður var ekki kominn í áskrift þar sem ég held ég sé búinn að sjá allar hinar myndirnar ???? Hugo Weaving er alltaf góður sem vondi kallinn. Meiri Star Wars fílingur en ég bjóst við.,8,Positive
921,934,Mjög spennandi mynd. Svakaleg action atriði. gætis plot. Michael B. Jordan var grjótharður. að var skemmtilegt að það voru nokkrar vísanir í restina af Tom Clancy heiminum. Svo var það Jónsi úr Sigur Rós sem sá um tónlistina  bjóst ekki við því.,8,Positive
922,935,"Spennandi. gætis plot. Joel Kinnaman ungur og saklaus. Hressandi skandínavískur krimmi. Endirinn var, svona.. takmarkaður. Enda voru gerðar tvær myndir í viðbót.",7,Positive
923,936,Skemmtileg og spennandi mynd. Fín saga. Leit vel út  flott mynd. Hugljúfur Disney endir.,7,Positive
924,937,Quirky mynd. Fyndin. Fullt af þekktum leikurum og tónlistarfólki. hugavert zombie grín. Mjög hæg mynd og mikið af löngum samtölum miðað við aðrar zombie myndir.,6,Positive
925,938,"Töff mynd. Spennandi og svakaleg action atriði. Jason Statham var grjótharður eins og alltaf. Hann var sérstaklega alvarlegur og einbeittur determined í þessari mynd. Hann er oft glettilega fyndinn og með góða frasa, en núna var hann skiljanlega mjög reiður. Tónlistin var geggjuð  skapaði mjög góða stemningu spennu. Ekki hefðbundin Guy Ritchie mynd  ekki eins mikið af skrautlegum persónum og hnyttnum samtölum. En mjög solid spennumynd.",8,Positive
926,941,Spennandi mynd. hugavert concept. Dark og hrá kvikmynd. Solid action atriði inná milli. Blake Lively var mjög góð  áhugaverð og skemmtileg karakterþróun í gangi. netflix,7,Positive
927,942,Töff mynd. Spennandi  mjög spennandi á köflum. Fínasta action. Skrautlegar persónur. En sum samtöl hefðu getað verið eðlilegri meira smooth  handritið hefði geta verið betra. En kannski er það bara viðeigandi að zombie myndir séu almennt nokkuð heilalausar ; hugaverðir uppvakningar zombies  smá parkour stemning. Löng mynd. netflix,7,Positive
928,943,"Mjög spennandi og stressandi mynd. Maður var alveg á nálum og brá alveg nokkrum sinnum. Tónlistin og hljóðið ýtti undir stressið og mjög skemmtilegt hvernig var spilað með þegar það var lítið eða alls ekkert hljóð. Góð saga og handrit. Mjög vel leikin  fullt af fínum leikurum. etta var meiri skrímslamynd heldur en fyrri myndin  þar sá maður miklu minna af skrímslunum og það var meiri spenna í kringum óvissuna. að var gaman að fræðast meira um hvernig þetta byrjaði, þegar skrímslin komu fyrst.",8,Positive
929,944,"Mjög týpísk Fast  Furious mynd  en ekki sú besta. Bjóst við þéttari keyrslu og aðeins meiri rússíbana. Skemmtileg action atriði inn á milli, risastór og ýkt í FF stílnum  svo datt tempóið alltaf smá niður. En þetta er orðið svolítið eins og Bmynd þar sem maður skemmtir sér og hlær að því hvað þetta er fáránlegt og kjánalegt. annig að þetta er fínasta afþreying.",6,Positive
930,945,Geggjuð mynd. Mjög spennandi. Ekta Marvel action  alltof langt síðan ég sá Marvel mynd síðast í bíói. Solid keyrsla  klikkaðar tæknibrellur. Vel gerð og flott mynd. ,8,Positive
931,946,"Virkilega skemmtileg mynd  topp afþreying. Mikið grín og glens  meira en ég bjóst við. Mikið bull og súr húmor  James Gunn virðist vera mikið fyrir súran húmor. etta er í raun mjög ofbeldisfull grínmynd. Gott action  leit vel út, flottar tæknibrellur. Miklu betri en fyrri Suicide Squad myndin. Harley Quinn Margot Robbie er alltaf í upphaldi  skemmtilega klikkuð og fyndin, gerði mjög mikið fyrir myndina. g væri til í að sjá meira af Bloodsport Idris Elba  magnaðar byssur sem hann var að púsla saman.",8,Positive
932,947,Skemmtilegt concept  sniðugt twist á Freaky Friday hugmyndinni. Góð áskorun fyrir leikarana að breyta svona mikið um týpu  kom vel út. Fyndin og spennandi  alveg brútal á köflum.,6,Positive
933,948,"Spennandi teiknimynd  jafnvel stundum aðeins of spennandidramatísk fyrir yngstu sálirnar. Fyndin inn á milli. Mjög flott tölvugrafík  miklu meira production value heldur en í sjónvarpsþáttunum. Smá Batman stemning, sem var töff  sérstaklega græjurnar hjá Kappa.",6,Positive
934,949,"Góð s nostalgía. Fyndin, en líka kjánaleg. Gaman að sjá alla þessa leikara tiltölulega snemma í ferlinum sínum.",5,Negative
935,950,Fyndin mynd  skemmtileg vitleysa. Lil Rel Howery er að poppa upp í fleiri og fleiri myndum  frekar vinsæll. John Cena er oft góður í svona kjánalegum goofy hlutverkum.,6,Positive
936,951,Mjög spennandi. Grípandi keyrsla. Klikkuð skrímslamynd. Gott action. Nokkuð gott plot. hugavert concept. Með betri kvikmyndum sem ég hef séð undanfarið í gegnum streymisþjónustur. Skemmtilegt að greinilega slatti var tekinn upp á slandi  fullt af slendingum á credit listanum.,8,Positive
937,952,Spennandi mynd. Leit vel út  töff visuals. Brútal action atriði. netflix,7,Positive
938,953,Ekki eins góð og fyrri myndin. Handritið hefði geta verið betra. En fínasta afþreying. Alveg spennandi og fyndin.,5,Negative
939,954,Mögnuð mynd! Virkilega falleg. Algjört listaverk. Tónlistin var svakaleg  skapaði magnþrungna stemningu. Spennandi og áhugaverð mynd. Fullt af geggjuðum leikurum. Epísk tragedía full af mystík. Mjög vönduð kvikmynd. ,9,Positive
940,955,"rlítið öðruvísi Marvel mynd  smá asísk goðafræði mythology og slatti af kung fu. ðruvísi ævintýraheimur en margar Marvel myndir, en það var alveg smá tenging við aðrar Marvel myndir. Slatti af húmor  Awkwafina og Ben Kingsley sáu aðallega um það. Flott bardagaatriði  bæði kung fu dansarnir og stóru Marvel bardagarnir.",7,Positive
941,956,"Mjög skemmtileg mynd. Spennandi og fyndin  góð blanda. Töff action atriði og flottar tæknibrellur. Sniðugt concept að sögu í kringum battle royale og open world leiki  slatti af streamer cameos úr þeim heimi. Líka Hollywood leikarar með cameos. Margar skemmtilegar vísanir í hina ýmsa tölvuleiki. hugaverðar pælingar í kringum leikjahönnun, gervigreind og simulation hypothesis  jafnvel heimspekilegt á köflum.",8,Positive
942,957,Ekta Bond mynd með öllu þessu helsta. Töff og spennandi. Dramatísk líka. Bond var sérstaklega berskjaldaður. Slatti af geggjuðum atriðum. Allt leit mjög vel út töff stíll. Frekar löng. Rami Malek passaði vel inn sem illmennið. Nýja  var líka kúl.,7,Positive
