id,review,rating,sentiment
945,Geggjuð mynd. Mjög spennandi. Ekta Marvel action – alltof langt síðan ég sá Marvel mynd síðast í bíói. Solid keyrsla – klikkaðar tæknibrellur. Vel gerð og flott mynd. ,8,Positive
946,"Virkilega skemmtileg mynd – topp afþreying. Mikið grín og glens – meira en ég bjóst við. Mikið bull og súr húmor – James Gunn virðist vera mikið fyrir súran húmor. Þetta er í raun mjög ofbeldisfull grínmynd. Gott action – leit vel út, flottar tæknibrellur. Miklu betri en fyrri Suicide Squad myndin. Harley Quinn (Margot Robbie) er alltaf í upphaldi – skemmtilega klikkuð og fyndin, gerði mjög mikið fyrir myndina. Ég væri til í að sjá meira af Bloodsport (Idris Elba) – magnaðar byssur sem hann var að púsla saman.",8,Positive
947,Skemmtilegt concept – sniðugt twist á Freaky Friday hugmyndinni. Góð áskorun fyrir leikarana að breyta svona mikið um týpu – kom vel út. Fyndin og spennandi – alveg brútal á köflum.,6,Neutral
948,"Spennandi teiknimynd – jafnvel stundum aðeins of spennandi/dramatísk fyrir yngstu sálirnar. Fyndin inn á milli. Mjög flott tölvugrafík – miklu meira production value heldur en í sjónvarpsþáttunum. Smá Batman stemning, sem var töff – sérstaklega græjurnar hjá Kappa.",6,Neutral
949,"Góð 90’s nostalgía. Fyndin, en líka kjánaleg. Gaman að sjá alla þessa leikara tiltölulega snemma í ferlinum sínum.",5,Neutral
950,Fyndin mynd – skemmtileg vitleysa. Lil Rel Howery er að poppa upp í fleiri og fleiri myndum – frekar vinsæll. John Cena er oft góður í svona kjánalegum (goofy) hlutverkum.,6,Neutral
951,Mjög spennandi. Grípandi keyrsla. Klikkuð skrímslamynd. Gott action. Nokkuð gott plot. Áhugavert concept. Með betri kvikmyndum sem ég hef séð undanfarið í gegnum streymisþjónustur. Skemmtilegt að greinilega slatti var tekinn upp á Íslandi – fullt af Íslendingum á credit listanum.,8,Positive
952,Spennandi mynd. Leit vel út – töff visuals. Brútal action atriði. #netflix,7,Positive
953,Ekki eins góð og fyrri myndin. Handritið hefði geta verið betra. En fínasta afþreying. Alveg spennandi og fyndin.,5,Neutral
954,Mögnuð mynd! Virkilega falleg. Algjört listaverk. Tónlistin var svakaleg – skapaði magnþrungna stemningu. Spennandi og áhugaverð mynd. Fullt af geggjuðum leikurum. Epísk tragedía full af mystík. Mjög vönduð kvikmynd. ,9,Positive
955,"Örlítið öðruvísi Marvel mynd – smá asísk goðafræði (mythology) og slatti af kung fu. Öðruvísi ævintýraheimur en margar Marvel myndir, en það var alveg smá tenging við aðrar Marvel myndir. Slatti af húmor – Awkwafina og Ben Kingsley sáu aðallega um það. Flott bardagaatriði – bæði kung fu „dansarnir“ og stóru Marvel bardagarnir.",7,Positive
956,"Mjög skemmtileg mynd. Spennandi og fyndin – góð blanda. Töff action atriði og flottar tæknibrellur. Sniðugt concept að sögu í kringum battle royale og open world leiki – slatti af streamer cameos úr þeim heimi. Líka Hollywood leikarar með cameos. Margar skemmtilegar vísanir í hina ýmsa tölvuleiki. Áhugaverðar pælingar í kringum leikjahönnun, gervigreind og ""simulation hypothesis"" – jafnvel heimspekilegt á köflum.",8,Positive
957,Ekta Bond mynd með öllu þessu helsta. Töff og spennandi. Dramatísk líka. Bond var sérstaklega berskjaldaður. Slatti af geggjuðum atriðum. Allt leit mjög vel út (töff stíll). Frekar löng. Rami Malek passaði vel inn sem illmennið. Nýja 007 var líka kúl.,7,Positive
958,"Spennandi. Ágætis thriller/action. Stundum var leikurinn/handritið smá off. Ekki topp gæði, en ágætis afþreying. Já, svo heitir þessi mynd ""SAS: Rise of the Black Swan"" á Netflix til að rugla ekki við Netflix myndina ""Red Notice"" sem kom líka út á þessu ári. #netflix ",6,Neutral
959,Töff stöff. Spennandi. Skemmtilega klikkaðar (brotnar) og quirky persónur. Danskur svartur húmor.,7,Positive
960,Mjög góð mynd. Spennandi og fyndin. Gott action. Fullt af plot twists. Skemmtilegt leikaraúrval. Big-budget Netflix mynd. Topp afþreying. #netflix,8,Positive
961,Flott mynd. Spennandi og skemmtileg. Áhugaverður nýr heimur/saga sem er verið að kynna. Risastór bardagaatriði eins og svo oft í Marvel myndum. Fullt af flottum leikurum – sumir sem maður hefði ekki endilega séð fyrir sér í ofurhetjumyndum. Löng mynd – sem maður tekur sérstaklega eftir þegar það er ekkert hlé ???? ,7,Positive
962,Spennandi. Áhugavert concept. Aðeins of fake umhverfi – svo augljóslega tekið upp í studio. En kannski átti það að passa inn í þessa teiknimyndasögu (comic book) stemningu.,6,Neutral
963,Gott action. Svakaleg keyrsla. Mjög spennandi. Hélt alveg athyglinni hjá manni.,7,Positive
964,Geggjuð mynd. Ég var að elska allar vísanirnar (reference/tribute) til fyrstu Matrix myndarinnar. Ýmsir skemmtilegir meta brandarar líka. Mikill nostalgíu rússíbani – sem ég kunni að meta. Spennandi. Ekki eins mikið af mind-blowing action atriðum – en það er vissulega yfirleitt flottara þegar maður sér þannig fyrst. Djúpar heimspekilegar pælingar og skilaboð eins og áður. Smá zombie stemning – sem kom á óvart.,8,Positive
965,"Spennandi, skemmtileg, quirky og fyndin. Áhugavert prequel fyrir Army of the Dead – léttara yfir þessari, ekki eins ofbeldisfull og miklu minna um zombie stress. Fínasta afþreying. #netflix",6,Neutral
966,"Mikið af ""öðruvísi"" myndatökum – skotið á ská, snúa myndavélinni í hringi og svona... Hægar og hraðar klippingar - klassískt fyrir svona mynd, þar sem teiknimyndasögur og tölvuleikir eru líklega mikill innblástur. Concept-ið minnir á Nerve (sem kom út sama ár), Death Race 2000, The Running Man og aðrar sambærilegar myndir – það er í raun magnað hvað er búið að gera margar svona ""Fólk að keppa upp á líf og dauða á meðan fullt af fólki fylgist spennt með""-myndir. Brútal mynd. Vissulega öðruvísi hlutverk fyrir Harry Potter. Handritið og persónurnar var ekki alltaf toppur – vantaði smá upp á. #amazonprime",5,Neutral
967,Skemmtileg mynd. Ekta Disney afþreying. Spennandi. Fyndin. Flottar tæknibrellur. Fínasta saga – en nokkuð hefðbundin. #disneyplus,7,Positive
968,Fyndin og quirky/skrýtin mynd – svartur húmor og drama. Fullt af fínum leikurum. Áhugaverð ádeila á samfélagið og hvað sumir hópar trúa ekki vísindafólki. #netflix,7,Positive
969,"Spennandi mynd. En ekki alveg eins skemmtileg &amp; fyndin og fyrri Kingsman myndirnar. Meira drama. Rhys Ifans var skemmtilegur karakter. Áhugavert að tengja þetta við merkilega viðburði í mannkynssögunni (í kringum fyrri heimsstyrjöldina), en samt breyta helling fyrir þennan söguheim.",6,Neutral
970,Fyndin – Anna Kendrick er góð týpa eins og svo oft áður. Betri mynd en ég bjóst við. En alveg væmin í lokinn. #disneyplus,6,Neutral
971,"Hugljúf fjölskyldumynd. Mjög týpísk Disney teiknimynd. Söngur, dans og fallegur endir. #disneyplus",6,Neutral
972,Áhugaverð saga. Ágætlega töff og spennandi. Brútal. Ekkert súper vel leikin. Handritið var líka smá off.,5,Neutral
973,"Dramatísk. Eitthvað arty, vandað, myndrænt við hana… Mikið lagt í tónlistina – Jay-Z framleiddi m.a. myndina. Leikstjórinn (Jeymes Samuel) sá líka um tónlistina og skrifaði handritið – Fun Fact: Hann er bróðir Seal. #netflix",6,Neutral
974,Spennandi. Töff mynd. Ekta action afþreying. Gott stöff. #amazonprime,7,Positive
975,Þetta var nú meira ruglið. Mjög fyndið – og stundum af því að þetta var svo sjokkerandi (stress-hlátur). Sum atriði voru brútal – margt alveg pínlegt að horfa á. Gaman að sjá slatta af nýjum andlitum taka þátt í vitleysunni. Líka nokkur skemmtileg cameos.,6,Neutral
976,Spennandi mynd. Fínasta action. Nokkur ekta Tom Cruise atriði. #netflix,6,Neutral
977,Fínasta barnamynd. Fallega teiknuð. En margar barnamyndir passa upp á að hafa skemmtanagildi líka fyrir foreldrana – þessi er bara að hugsa um krakkana og gerir það ágætlega.,4,Negative
978,Spennandi mynd. Quirky – Venom er skemmtilega skrýtin og fyndin týpa. Handritið var frekar hefðbundið.,6,Neutral
979,Áhugavert concept. Handritið hefði getað verið meira spennandi. Ágætis ádeila á stéttaskiptingu. #netflix,5,Neutral
980,Áhugaverð hugmynd. Skemmtilegt sci-fi. Gaman að sjá Jóhannes Hauk Jóhannesson í nokkuð stóru hlutverki. Fínasta action inn á milli. La-la handrit. #amazonprime,6,Neutral
981,Ágætis afþreying. Smá Disney útgáfa af MiB. Fínasta sci-fi action. #netflix,6,Neutral
982,"Skemmtileg mynd. Spennandi. Gaman af svona Indiana Jones og Tomb Raider stemningu – finna vísbendingar, leysa ráðgátur og flýja vonda fólkið. Tom Holland og Mark Wahlberg eru ágætist duo.",7,Positive
983,Mögnuð og sjokkerandi saga. Spennandi. Vel gerð heimildarmynd sem hélt athygli manns. #netflix,7,Positive
984,Spennandi og fyndin mynd. Góð nostalgía. Fínasta action. Góðar týpur.,7,Positive
985,Risastór og að vissu leyti flókin mynd. Spennandi. Nóg af flottum Marvel bardögum. Líka slatti af drama. Mjög skemmtilegt twist sem kom á óvart og gerði þetta að einstakri Marvel mynd – en ekki hægt að fara nánar út í án spoilers. Þetta er að verða ansi flókinn heimur og maður fær alltaf meira á tilfinninguna að hver mynd og hver sjónvarpsþáttur er bara púsl í risastórri sögu – þetta er langt frá því að vera sjálfstæðar einingar. Sem þýðir að það er alveg smá skuldbinding ef þú vilt vera inni í öllu og átta þig á hvað er í gangi ????,8,Positive
986,"Töff mynd. Spennandi og flott. Gotham var drungaleg eins og áður – endalaus rigning og þung stemning. Hellingur af flottum leikurum. Þau náðu að troða inn fullt af persónum úr Batman heiminum. Robert Pattinson stóð sig vel sem Batman, Zoë Kravitz var töff sem Catwoman og Colin Farrell var í geggjuðu gervi sem The Penguin. Vissulega mjög löng mynd (rétt tæplega 3 tímar) og hún var smá hæg á köflum, en ekki langdregin.",8,Positive
987,"Svo mikil nostalgía, gaman af því – persónurnar, tónlistin... Mjög skemmtilegar vísanir í fyrstu myndina. Hellingur af ""jump scares"" til að láta fólki bregða. Brútal mynd, eins og við mátti búast. Mjög stressandi. Virkilega solid framhaldsmynd í svona gömlu franchise.",7,Positive
988,Spennandi mynd. Góður húmor. Flott sci-fi. Alltaf gaman að sjá mismunandi nálganir á tímaflakk. Nokkrar skemmtilegar Star Wars vísanir. Topp afþreying. #netflix,7,Positive
989,Ekta WWII stríðsmynd að ýmsu leyti. Spennandi. Drama. Flottir leikarar. #netflix,7,Positive
990,Mjög áhugaverð geimmynd. Drama og spenna. Dark/gloomy stemning. Flott mynd. Frekar artý – langt frá því að vera mainstream/pop culture sci-fi mynd. Skemmtilegt að Nils Frahm sá um hluta af tónlistinni – mér fannst ég einmitt kannast við eitt lagið. #netflix,6,Neutral
991,"Áhugaverð mynd sem kom skemmtilega á óvart. Mjög fyndin og spennandi. En líka artý og skrýtin – skemmtileg sýra. Flott Kung fu atriði – minntu smá á Jackie Chan. Aðeins öðruvísi nálgun á “multiverse” pælingar heldur en hjá Marvel, en samt smá líkt. Flottir leikarar – Jamie Lee Curtis var geggjuð í sínum hlutverkum.",7,Positive
992,"Æðisleg mynd. Drama mynd með mikið hjarta, miklar tilfinningar. Fyndin á köflum. Frábær saga. Áhugavert að kynnast þessum heimi betur. Ég vissi ekki að þetta væri byggt á franskri mynd (La famille Bélier).",9,Positive
993,"Mjög fyndin. Leit vel út – skemmtilega skapandi, flottur stíll. Spennandi. Fínasta saga. Gott stöff. #netflix",8,Positive
994,"Skemmtilega hrá myndataka og klipping – stundum sá maður hlutina í gegnum öryggismyndavélar. Mjög spennandi. Brútal. Alltaf áhugaverðar myndir sem gerast mest megnis á litlu svæði og með fáum leikurum. Svo er líka eins og myndin gerðist að miklu leyti í rauntíma, sem er líka áhugavert að upplifa. Nokkuð frumleg mynd. #amazonprime",8,Positive
995,Spennandi mynd. Ágætlega fjölskylduvænt action. Góður húmor. Nokkuð þétt keyrsla (fínt tempó). Topp Pixar mynd fyrir alla fjölskylduna. #disneyplus,7,Positive
996,"Gamaldags thriller og gangster mynd. Fullt af fínum leikurum. Áhugaverðar linsur notaðar - smá fisheye effect (teygt í köntunum, svona vignette effect). Nokkuð hæg mynd.",6,Neutral
997,Mjög áhugaverð heimildamynd og fróðleg viðtöl. Skemmtilegt og gagnlegt að skjóta inn hvað var að gerast í restinni af heiminum á þessum tíma. #netflix,6,Neutral
998,Skemmtileg og fyndin. En stundum augljóst að markhópurinn er krakkar. Handritið og samtölin hefðu getað verið betri. Ágætlega spennandi á köflum.,6,Neutral
999,Geggjuð mynd. Mjög töff. Spennandi. Mögnuð myndataka og action atriði. Ekta gamaldags poppkorns sumar-blockbuster.,8,Positive
1000,"Skemmtileg og spennandi töfraatriði. En sagan var smá ruglingsleg, ekki alveg nógu solid söguþráður/flæði.",7,Positive
1001,"Skemmtileg saga. Fyndin. Leit vel út – mjög flott grafík og ""myndataka"". Virkilega fín fjölskyldumynd. #disneyplus",7,Positive
1002,Áhugavert concept. Dystopian sci-fi stemning. Handritið hefði getað verið betra. #netflix,5,Neutral
1003,"Svo skrýtin mynd. Fyndin. Mjög súr húmor – í takt við annað 5-Second Films efni. Gaman að ég er á kreditlistanum (undir ""Thanks"").",5,Neutral
1004,"Flott og spennandi töfra-action atriði. Það var eitthvað ""off"" við ""vonda kallinn"". Þegar maður horfir á svona Marvel myndir heima er ekki mikill munur á þeim og sjónvarpsþáttunum – hefur alveg áhrif á upplifunina. Þótt þetta var í einhverri IMAX Enhanced útgáfu. #disneyplus",6,Neutral
1005,Hugljúf fjölskyldumynd. Fyndin. Hefðbundin saga. #disneyplus,6,Neutral
1006,Ágætis afþreying. Smá spennandi. Fyndin á köflum. En ekkert geggjað handrit.,6,Neutral
1007,Mjög skemmtileg mynd – topp fjölskylduafþreying. Áhugaverður heimur byggður á hinum ýmsu tölvuleikjum – skemmtilega blandað saman. Mikil nostalgía – ég kunni að meta það. Fínasti húmor. Fínasta saga. #disneyplus,8,Positive
1008,Mjög skemmtileg og fyndin mynd. Súr húmor – eins og við má búast hjá Taika Waititi. Það er ekkert verið að taka þessu of alvarlega. Jafnvel meira grínmynd heldur en spennu/action-mynd. Christian Bale var geggjaður eins og alltaf – tók gæðin á næsta stig. Alls konar skemmtilegar aukapersónur og cameos. Spennandi mynd og flott bardagaatriði. Tónlistin var töff – setti skemmtilegan stíl á þetta. Topp afþreying.,8,Positive
1009,Ágætis fjölskylduskemmtun. En ég hef alveg séð fyndnari fjölskyldumyndir – bjóst við að hlægja meira. Þetta er í raun meira barnamynd á meðan flestar Pixar myndir höfða til allrar fjölskyldunnar.,5,Neutral
1010,"Ekta Kevin Hart mynd – hann lék svipaða persónu og oft áður. Alveg smá spennandi og fyndin á köflum. En handritið missti þráðinn, sérstaklega í seinni hálfleik – dæmið var ekki alveg að ganga upp. #netflix",5,Neutral
1011,Skemmtileg mynd. Ég var að elska allar internet vísanirnar og Easter Eggs – sérstaklega gamlar vísanir eins og GeoCities. Fyndin og spennandi. Við misstum greinilega af fullt af celeb röddum þar sem við horfðum á þetta með íslensku tali. #disneyplus,7,Positive
1012,Skemmtileg mynd. Ágætlega fyndin. Fín saga. Spennandi. #disneyplus,7,Positive
1013,Skemmtileg mynd. Fyndin. Spennandi. Klikkuð. Nicolas Cage og Pedro Pascal voru mjög góðir í henni. Skemmtileg nostalgía að rifja upp ýmsar legendary kvikmyndir hjá Nicolas Cage. Alveg nokkrar „holur“ í handritinu sem meikuðu ekki alveg sense – en þetta var líka mynd sem tók sig ekki alvarlega.,7,Positive
1014,Þetta hefði alveg getað verið Bridgerton þáttur – nema að þeir þættir eru meira spennandi og með þéttari keyrslu. Hæg mynd og ekki mjög mikið að gerast. Frekar yfirborðskenndar persónur. #netflix,4,Negative
